scenario,profit_EUR
664,14741.407225000032
665,16862.264975000042
666,14389.924925000058
667,15134.880300000033
668,20308.75202500003
669,20037.063000000016
670,18750.22132500002
671,19510.119425000026
672,116706.19285000005
673,127454.62602499995
674,120459.06374999991
675,123834.58520000003
676,112972.91907499998
677,117668.56812499999
678,107492.62967500003
679,110517.69630000001
680,1849.6276000000034
681,1713.0134749999997
682,1640.1423250000007
683,1780.8285000000033
684,0.0
685,0.0
686,0.0
687,0.0
688,39459.545449999976
689,39685.62357499999
690,39208.572274999984
691,39505.712624999986
692,125907.06097499997
693,127564.28967499995
694,122550.51544999989
695,124290.33919999999
696,152799.87977499992
697,158563.99682499992
698,146194.04495
699,149775.16847499995
700,116016.32347499998
701,123171.86454999994
702,120022.02624999994
703,117598.92207500001
704,127237.29007499991
705,135773.68642499996
706,129518.89089999988
707,128388.07109999983
708,85618.06784999999
709,92653.60842499998
710,88405.01155000005
711,87427.95645
712,93659.78510000004
713,98250.40082500008
714,95839.19945000007
715,94441.65497500001
716,140659.1244749999
717,145557.51402499987
718,142528.65974999982
719,140701.9362499998
720,360642.02773
721,375957.27375000005
722,365432.6509
723,362283.39874999993
724,363809.80572000006
725,378387.17000000004
726,366788.6778500001
727,363833.7773000001
728,242134.50335000013
729,253056.26400000008
730,245308.98592500016
731,241881.77507500013
732,44530.064260000014
733,46815.35772500002
734,45579.22932500001
735,45258.43870000004
736,99497.81086999999
737,103731.99572499999
738,101958.05032500002
739,101992.71702499996
740,136181.18591000006
741,143103.265725
742,138130.03952499997
743,137638.48267500004
744,37382.351545
745,39544.82620000001
746,37924.77120000003
747,37876.12705000001
748,21637.451485000027
749,21715.448700000023
750,20407.475825000023
751,20858.854075000025
752,161196.61381499993
753,170815.0832
754,164630.86207499995
755,165314.39602500002
756,173772.11395500007
757,179535.53817500005
758,171633.64417500002
759,172592.205825
760,4179.1823
761,4112.329475000002
762,4036.4560500000007
763,4088.9631499999996
764,0.0
765,0.0
766,0.0
767,0.0
768,27022.59444999999
769,27468.39207499998
770,26403.363349999985
771,27042.325074999986
772,124708.16567999992
773,128348.2645499999
774,122294.15007499995
775,124244.41619999992
776,213362.36216500006
777,220700.87655000004
778,211139.4403500001
779,212042.64235000004
780,133511.38427999988
781,141411.7637999999
782,138094.7792249999
783,135595.50257499993
784,170966.07848999999
785,180136.93914999993
786,174839.30367499992
787,172876.012475
788,132266.80820500007
789,139210.04085000005
790,135727.70332500007
791,133978.75337500003
792,108348.65014500002
793,113987.29450000008
794,112125.03575000004
795,109780.53542500007
796,162855.7911299999
797,168975.55309999984
798,166134.36169999983
799,163187.49829999992
800,1717953.433495
801,1706515.122685
802,1724643.143425
803,1726329.676285
804,1714412.77643
805,1703281.772375
806,1723229.07005
807,1724326.532105
808,1181560.005775
809,1175915.79475
810,1190838.491845
811,1191861.42172
812,218276.02680000002
813,216184.63821
814,218089.42533
815,218505.94206
816,514690.02348499995
817,511184.06440999993
818,513385.55728999997
819,513761.98707499995
820,675913.36514
821,671396.117525
822,679493.51657
823,679276.072715
824,194499.04519
825,193291.51211500002
826,196074.60463000002
827,195580.40213500004
828,102388.65429500001
829,102502.51791500002
830,104323.63110500001
831,103642.41999500002
832,808168.688865
833,799876.2730200001
834,810062.304015
835,807562.712595
836,826327.346305
837,824468.1502
838,837635.10199
839,834320.4201400001
840,21947.782990000003
841,22057.446505000004
842,22159.091500000002
843,22067.974660000003
844,0.0
845,0.0
846,0.0
847,0.0
848,117809.50950999999
849,117140.71635999999
850,118695.29834499999
851,117795.30608499999
852,568702.7457949999
853,566907.4969249999
854,575621.4392449999
855,572721.09428
856,991522.2435700002
857,988339.409725
858,1004899.1141950001
859,1000231.3607650001
860,645248.4305699999
861,636527.1992999999
862,641447.9118749999
863,645205.8505049999
864,839088.04103
865,830269.16912
866,838340.06948
867,840890.22515
868,649878.280775
869,643946.3589049999
870,649533.353045
871,651625.38407
872,505958.66116500006
873,499533.77668500005
874,502935.44901000004
875,505871.49459
876,749452.62796
877,743600.3735199999
878,749020.0795449999
879,751457.7573999999
880,1564016.560495
881,1557173.152225
882,1574051.93497
883,1571825.66767
884,1543137.96856
885,1536890.205925
886,1555314.1009
887,1552469.726905
888,1159078.250625
889,1155572.54556
890,1172903.391585
891,1169360.8617150001
892,195898.460025
893,194406.08128500002
894,196079.709255
895,195998.041965
896,486014.18830999994
897,483835.52670499997
898,485914.87245499995
899,485213.70923
900,636525.83268
901,633471.341625
902,641539.8660449999
903,639780.3144
904,191251.93802
905,190497.55743500002
906,193508.043215
907,192431.74556
908,88737.11098000001
909,89069.978935
910,90441.08488000001
911,89777.46248500001
912,731590.44007
913,724901.7796600001
914,733629.766915
915,729724.668055
916,758389.1884649999
917,757813.4133899999
918,769950.2945699999
919,765747.234585
920,21993.804875
921,22123.11866
922,22201.802975000002
923,22074.80984
924,0.0
925,0.0
926,0.0
927,0.0
928,81355.12222999998
929,80993.20159999999
930,81566.87634499998
931,81281.32449499998
932,471314.81201999995
933,471352.0579649999
934,476928.38156999997
935,475231.72826999996
936,897581.03082
937,896169.7697400001
938,911233.6290900002
939,905529.3721350001
940,562696.9533399999
941,556878.1108899999
942,560601.2726649998
943,562809.6287349998
944,754051.267625
945,748220.1284
946,755457.9837199999
947,756087.6935299999
948,596100.017915
949,591958.9376599999
950,597128.5096849999
951,597493.078505
952,442162.24438
953,438196.21096
954,441354.757525
955,442400.07331
956,651023.3694849999
957,647831.8128399998
958,652277.9206299998
959,652591.2851799999
960,1062651.368655
961,1062860.9107050002
962,1066896.4138800001
963,1065551.0272650002
964,1042687.05849
965,1043340.6359850001
966,1048029.1860400001
967,1046321.49141
968,796359.921645
969,797168.17344
970,804238.41572
971,801208.20753
972,134228.513965
973,133965.04250500002
974,134219.98813
975,134193.867745
976,341321.58774999995
977,341033.96647
978,341122.68678999995
979,340718.87378499995
980,435814.34647
981,435851.79253000004
982,438283.24558
983,437329.76029
984,132179.95014
985,132368.81121
986,133489.17210000003
987,132763.48852500002
988,59827.616790000015
989,60152.65996500001
990,60375.15968500002
991,60124.177380000016
992,497077.2199250001
993,496013.2893650001
994,497557.8985950001
995,495676.6941650001
996,508345.16075000004
997,509660.235095
998,512960.84443500004
999,511311.05318000005
1000,15578.925430000003
1001,15658.47652
1002,15668.615695
1003,15583.594525000002
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,49935.342184999994
1009,49894.34865499999
1010,49419.85285999999
1011,49811.19730999999
1012,307686.8853249999
1013,308890.83543999994
1014,308558.82915999996
1015,309036.63077499997
1016,597743.7945300001
1017,599302.44474
1018,603235.778755
1019,601003.40379
1020,384016.5383899999
1021,382940.1279949999
1022,383165.52486999985
1023,384064.3771849999
1024,515930.406775
1025,515150.54748999997
1026,516748.45382
1027,516893.98502499994
1028,409877.123295
1029,409296.491895
1030,410396.919705
1031,410348.05038
1032,300394.01931
1033,299815.08879
1034,300489.88464500004
1035,300411.14808
1036,440176.33637499984
1037,440282.4582699999
1038,440664.94784499984
1039,440195.3037249999
1040,549565.5029000003
1041,561207.4530250003
1042,555048.4214200001
1043,550892.3435350002
1044,533295.2326100001
1045,545176.9018700001
1046,538480.38826
1047,534163.9879150001
1048,438276.30776500003
1049,445782.624495
1050,445820.4659500001
1051,440278.7538050001
1052,68640.83098500001
1053,70220.25330000001
1054,69365.40609
1055,68934.39837500002
1056,184350.17604999998
1057,187365.24336
1058,186410.57153999998
1059,185702.779145
1060,233012.02563999998
1061,237667.835225
1062,235827.64138999998
1063,234439.80339999998
1064,73351.45971999998
1065,74951.42236
1066,74769.70642
1067,74121.38461
1068,30713.531735000004
1069,31109.128525000007
1070,30209.70627000001
1071,30344.29720500001
1072,257315.59686500003
1073,263737.57674000005
1074,259440.21587000007
1075,258531.43861
1076,267569.86485
1077,271965.43386
1078,267804.15455000004
1079,267589.261125
1080,9005.026309999997
1081,9027.65035
1082,8977.575700000003
1083,8930.624435
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,18236.332544999983
1089,18736.961699999985
1090,17005.752539999987
1091,18111.10643499998
1092,146141.23677499994
1093,149787.42639999994
1094,143515.0916799999
1095,145887.3983699999
1096,308505.9668
1097,314520.50831
1098,308852.27812
1099,308521.563545
1100,188922.8566699999
1101,195061.2676999999
1102,192254.07923999988
1103,190188.6403749999
1104,263367.6493899999
1105,270305.0578249999
1106,267371.53773999994
1107,265215.31794
1108,213428.92692999996
1109,218194.25562499996
1110,216213.65764999995
1111,214237.16575999995
1112,146496.08833000003
1113,151370.63306500003
1114,150102.17156000005
1115,147484.552415
1116,216204.01293999993
1117,221921.07266499987
1118,218979.37155999994
1119,215789.0561799999
1120,200639.4114250004
1121,222037.01327500015
1122,209316.27587500017
1123,202553.08235000016
1124,211191.26030000008
1125,231623.8733000001
1126,217319.940175
1127,211003.90989999997
1128,101416.14582500013
1129,116322.9493750002
1130,105635.97132500017
1131,100591.75219999999
1132,24088.40307500001
1133,27293.662250000023
1134,25916.64512500001
1135,25026.538250000012
1136,46370.74005000002
1137,52433.34975000005
1138,50905.10985000001
1139,50093.71380000003
1140,68502.96005000005
1141,77721.26250000001
1142,71734.23385000002
1143,70229.08097499999
1144,16582.21570000003
1145,19416.172424999997
1146,17403.95517500001
1147,17448.513125000012
1148,16842.263325000007
1149,16900.981275
1150,15444.81077500002
1151,15936.440600000016
1152,97695.890625
1153,110690.13537499995
1154,103596.91514999996
1155,104273.35029999999
1156,114916.19795
1157,122285.93940000003
1158,112605.59645000001
1159,113325.74005000002
1160,2315.2291250000017
1161,2214.799175
1162,2134.591400000001
1163,2214.5621500000016
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,31358.521774999987
1169,32043.000574999984
1170,30950.114849999984
1171,31455.097974999982
1172,103728.77619999996
1173,108286.75687499996
1174,101800.93127499992
1175,103039.30167499994
1176,139440.5290750001
1177,149034.2042250001
1178,137047.76740000013
1179,137735.81842500006
1180,66546.6245999998
1181,77761.1051499999
1182,74207.80792499991
1183,69048.4836499999
1184,86763.48937500012
1185,99590.932775
1186,93573.59512499999
1187,89172.98812500003
1188,63810.328099999984
1189,73399.82539999997
1190,69428.22105
1191,65758.76457499998
1192,50746.52197499992
1193,59118.68944999995
1194,56828.36945
1195,52918.26279999997
1196,95596.32237499987
1197,104682.9441749999
1198,101290.97834999987
1199,96276.21952499985
1200,888854.5445950001
1201,889992.826315
1202,890252.2074900001
1203,888648.0754900001
1204,880611.29901
1205,882037.295115
1206,882824.0234449999
1207,881305.05609
1208,596411.8390250001
1209,597548.42061
1210,597853.2343100001
1211,596982.1359150001
1212,117753.92337
1213,117934.9213
1214,117853.557715
1215,117786.15963000001
1216,296962.30547499994
1217,297380.00867499993
1218,297175.98009499995
1219,296466.67101499997
1220,357389.420845
1221,357906.432345
1222,358424.351275
1223,357683.84072
1224,107542.02749000001
1225,107999.03181
1226,108255.01923500001
1227,107970.65056000001
1228,60810.28905000001
1229,61116.06652500002
1230,61535.74444000001
1231,61208.504430000015
1232,450617.55027000007
1233,452401.42352000007
1234,452680.19603000005
1235,451858.38150500006
1236,428349.094255
1237,429165.88502
1238,430331.12554000004
1239,429020.342585
1240,14419.545640000002
1241,14483.613380000004
1242,14502.635200000004
1243,14445.187940000003
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,62175.50772999998
1249,62189.24158999999
1250,62318.19571999999
1251,62204.668669999985
1252,298768.81929499994
1253,298946.21653999994
1254,300014.2194499999
1255,298591.14717499993
1256,500420.3844
1257,501953.61287000007
1258,502904.494925
1259,501449.16417999996
1260,343176.37585999985
1261,343329.4254249999
1262,343662.57872499985
1263,343483.26693499985
1264,448979.9488099999
1265,449471.65789499995
1266,450104.7597599999
1267,449654.79903999995
1268,347263.21718499996
1269,347644.34374499996
1270,347707.21625999996
1271,347296.73171499994
1272,254883.49191500002
1273,255104.485505
1274,254900.621505
1275,254960.36581500003
1276,387154.2311399998
1277,388265.08880499983
1278,387639.5657399999
1279,386791.85472999985
1280,934316.0404100001
1281,936619.7666500001
1282,941680.59712
1283,938794.80286
1284,926318.53558
1285,928562.429035
1286,933850.8706200001
1287,930857.0281150001
1288,680169.076555
1289,682228.9947950001
1290,689034.520245
1291,685409.5617450001
1292,116649.87556000001
1293,116797.88643500001
1294,117262.00817
1295,116987.76857000001
1296,285854.619525
1297,286646.69638999994
1298,287528.68783999997
1299,286882.60812
1300,378468.98801000003
1301,379312.58797500003
1302,382047.85027500003
1303,380739.22074
1304,113647.83638500002
1305,114011.057685
1306,115187.24365500001
1307,114649.90100500002
1308,55358.93429000002
1309,55535.01250000001
1310,55796.60937000002
1311,55693.95338000001
1312,443186.0756750001
1313,443279.51094000007
1314,445663.5169850001
1315,444300.8043050001
1316,462210.36496000004
1317,463649.41057500005
1318,467152.47788
1319,465586.43880000006
1320,13174.204335000002
1321,13211.040300000002
1322,13229.455200000002
1323,13190.091735000002
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,54730.73966999998
1329,54736.55137999998
1330,54442.348279999984
1331,54672.78986999998
1332,296479.12528999994
1333,297549.6002799999
1334,297938.49954999995
1335,298090.8370099999
1336,546938.77049
1337,548430.17624
1338,552535.79284
1339,550399.766805
1340,333773.74453999987
1341,333882.7214549999
1342,334654.4168049999
1343,334336.1753149999
1344,448243.12864999997
1345,448775.6235
1346,450911.24237
1347,450007.067015
1348,352256.26479499997
1349,352775.522465
1350,354395.363255
1351,353507.16873
1352,260098.28306000005
1353,260420.37309000004
1354,261344.33965000004
1355,260673.97026000003
1356,390176.9069899999
1357,391183.8855399999
1358,392201.13716499985
1359,391001.3770549999
1360,851345.9852800001
1361,856392.2100600001
1362,858394.950945
1363,854624.6796300001
1364,840344.43257
1365,846013.7672349999
1366,848304.651935
1367,844119.5629649999
1368,601394.929215
1369,605086.159615
1370,608561.007315
1371,605185.4416250001
1372,107122.42831999999
1373,107565.300295
1374,107683.95913
1375,107316.502625
1376,262212.76347999997
1377,262703.99974999996
1378,262733.43244999996
1379,262362.84753999993
1380,341176.39326499996
1381,342997.772985
1382,344155.563945
1383,342800.90778999997
1384,99408.79493500001
1385,100101.13244500001
1386,100659.72557500002
1387,100134.27946
1388,50241.86561500001
1389,50503.00952000001
1390,50592.70452000001
1391,50342.883885
1392,402608.39452500007
1393,404379.96982500004
1394,405194.87803
1395,403191.14441
1396,422776.78814
1397,425371.963445
1398,426956.84076000005
1399,424994.64953000005
1400,10956.718159999999
1401,10992.01065
1402,10995.908400000002
1403,10944.427285000002
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,57216.722744999985
1409,57458.77796999999
1410,57228.32264999999
1411,57251.523899999986
1412,279776.8613299999
1413,282100.9943849999
1414,281886.7597649999
1415,281174.41524999996
1416,496182.96824
1417,499894.410165
1418,501814.223635
1419,498961.36774
1420,296871.2651349999
1421,299033.54207999987
1422,299136.3883699998
1423,298035.50459499983
1424,401645.96319999994
1425,404146.1120099999
1426,404890.33448499994
1427,403430.14196999994
1428,317879.13570999994
1429,319416.62456499995
1430,319953.575515
1431,318740.03393499996
1432,228336.14094000004
1433,230379.08857000005
1434,230728.303125
1435,229505.36863500005
1436,354895.99206999986
1437,357470.9977299998
1438,357732.1594149999
1439,355600.47443999985
1440,662568.4246150001
1441,672411.4860150001
1442,671921.0447850002
1443,666588.570855
1444,648893.3622949999
1445,658844.5850699998
1446,657936.7926449999
1447,652360.48633
1448,526409.85528
1449,533123.328065
1450,537638.87372
1451,531008.9079100001
